image_name,r_mean,g_mean,b_mean,h_mean,s_mean,v_mean,brown_ratio,yellow_ratio,dark_ratio,contrast,energy,homogeneity,correlation,maladie_id
251maize_train_healthy.JPG,97.689,132.2343,98.2635,59.3119,84.4082,132.3354,0.0,0.0,0.0179,93.0959,0.0271,0.3444,0.9721,0
252maize_train_healthy.JPG,99.8973,121.7074,94.7876,54.5096,84.9077,122.3506,0.0018,0.0007,0.0823,1361.7681,0.0075,0.035,0.7338,0
253maize_train_healthy.JPG,105.3941,136.0674,117.948,69.5639,67.4126,136.1523,0.0,0.0,0.0585,14.4746,0.0495,0.5228,0.9955,0
254maize_train_healthy.JPG,84.8058,105.8243,79.2215,52.2381,82.1131,106.4047,0.0049,0.0,0.1295,84.84,0.0479,0.3563,0.9829,0
255maize_train_healthy.JPG,89.3614,111.7694,83.2434,54.134,82.2841,112.4294,0.0051,0.0,0.074,69.2199,0.0266,0.3216,0.9826,0
256maize_train_healthy.JPG,88.1832,152.5945,87.4198,59.437,142.0515,153.9756,0.0002,0.0,0.0042,1343.5646,0.0088,0.0349,0.5069,0
257maize_train_healthy.JPG,72.5792,139.3967,73.7018,61.0216,151.0529,140.3466,0.0,0.0,0.0007,12.9062,0.047,0.4352,0.9917,0
258maize_train_healthy.JPG,72.3713,135.1014,70.504,57.3612,144.7893,136.2038,0.0,0.0,0.0704,67.5985,0.0531,0.3136,0.9776,0
259maize_train_healthy.JPG,77.372,142.8548,74.8877,59.0124,147.3451,144.2542,0.0,0.0,0.0005,16.2372,0.0389,0.4093,0.989,0
25maize_train_healthy.JPG,103.0794,149.9922,100.9314,59.8957,97.7728,150.0602,0.0003,0.0,0.0015,23.2905,0.0405,0.2775,0.9664,0
260maize_train_healthy.JPG,117.7381,133.9929,113.5761,56.6381,73.7137,137.6503,0.0048,0.0,0.027,1414.1773,0.008,0.0323,0.6261,0
261maize_train_healthy.JPG,109.1566,143.6232,135.5459,82.4138,63.9582,144.6342,0.0,0.0,0.0,16.5654,0.0547,0.4518,0.9732,0
262maize_train_healthy.JPG,90.776,104.5431,89.046,50.2078,62.4949,107.7877,0.0029,0.0,0.1795,54.8388,0.1438,0.4111,0.9907,0
263maize_train_healthy.JPG,107.6325,123.9906,102.955,56.519,71.6287,127.829,0.0037,0.0,0.0157,52.6087,0.0248,0.305,0.979,0
26maize_train_healthy.JPG,81.0562,113.3003,79.1069,50.0708,85.7819,114.0257,0.0026,0.0,0.1785,46.2215,0.14,0.4059,0.9911,0
27maize_train_healthy.JPG,97.1011,135.4797,91.8896,56.8564,99.0814,136.3403,0.0043,0.0,0.0108,38.3969,0.029,0.2714,0.9725,0
28maize_train_healthy.JPG,131.9996,159.0998,115.6804,57.5316,84.8357,159.2603,0.0,0.0045,0.001,1413.5738,0.0088,0.0368,0.546,0
29maize_train_healthy.JPG,111.3015,141.6741,104.4061,60.6921,76.8309,141.675,0.0,0.0,0.0,57.1191,0.0335,0.2536,0.907,0
30maize_train_healthy.JPG,96.0433,120.1638,84.1597,49.5626,76.2702,120.2488,0.0,0.0001,0.1692,115.8337,0.146,0.3732,0.9797,0
31maize_train_healthy.JPG,123.0028,150.2403,105.9486,58.1392,85.3092,150.5256,0.0,0.0002,0.0,71.4156,0.0301,0.2702,0.9657,0
32maize_train_healthy.JPG,133.5913,147.4572,134.6982,69.3863,47.8612,148.3814,0.0,0.0,0.0097,1262.6055,0.0083,0.0413,0.7912,0
33maize_train_healthy.JPG,134.9825,146.3147,142.129,78.3304,28.8702,147.5135,0.0,0.0,0.0,29.8246,0.0556,0.4567,0.9931,0
34maize_train_healthy.JPG,102.1706,114.1193,104.7446,62.5945,40.216,115.0301,0.0,0.0,0.1682,127.3782,0.1492,0.4826,0.9864,0
35maize_train_healthy.JPG,126.2077,139.9877,127.0347,71.7134,45.88,141.2305,0.0,0.0,0.0,36.3356,0.0519,0.4126,0.9937,0
36maize_train_healthy.JPG,127.7337,154.8473,100.4953,44.2298,104.0591,157.9424,0.009,0.002,0.0116,1440.8974,0.0082,0.0337,0.5896,0
37maize_train_healthy.JPG,114.7456,138.2714,90.2378,43.6719,98.9168,142.7529,0.0223,0.0004,0.0176,30.6605,0.0383,0.3654,0.9875,0
38maize_train_healthy.JPG,109.0631,135.6381,83.5756,43.6971,104.3044,138.2484,0.0117,0.0031,0.0765,139.1874,0.0488,0.2582,0.9665,0
39maize_train_healthy.JPG,117.8737,145.6192,89.7327,44.2286,105.0231,148.8013,0.0143,0.0041,0.0087,102.5127,0.026,0.2372,0.9557,0
40maize_train_healthy.JPG,110.8399,154.7501,113.3986,65.1619,92.3308,155.2238,0.0,0.0003,0.0076,1378.61,0.0091,0.0341,0.4724,0
41maize_train_healthy.JPG,91.3662,142.7965,91.4832,62.0716,107.3334,142.837,0.0,0.0,0.0,5.618,0.0511,0.4414,0.9918,0
42maize_train_healthy.JPG,88.7445,129.7754,92.7764,59.8313,87.9943,130.0506,0.0,0.0,0.1214,83.0468,0.0937,0.351,0.9808,0
43maize_train_healthy.JPG,100.5939,144.9842,102.9561,65.0837,92.2869,145.4807,0.0,0.0,0.0076,23.1934,0.0354,0.3309,0.9826,0
44maize_train_healthy.JPG,117.1791,157.8738,108.1525,58.5672,100.9893,157.9816,0.0,0.0009,0.0037,1416.5124,0.0082,0.0337,0.6109,0
45maize_train_healthy.JPG,100.5653,147.9321,81.3983,54.2526,121.3268,147.968,0.0,0.0,0.0,83.7733,0.0221,0.2084,0.9566,0
46maize_train_healthy.JPG,94.842,133.867,84.8723,54.1245,100.9255,133.9522,0.0,0.0,0.095,171.4233,0.0727,0.2528,0.965,0
47maize_train_healthy.JPG,107.4389,149.0069,97.9496,58.7806,101.4407,149.1249,0.0,0.0,0.0,109.7681,0.0195,0.1896,0.9572,0
48maize_train_healthy.JPG,120.9359,146.097,99.5542,47.1007,108.8419,146.3583,0.0,0.0,0.0076,1280.1915,0.0097,0.0429,0.8152,0
49maize_train_healthy.JPG,74.9649,112.8928,42.328,46.1818,159.7687,112.8928,0.0,0.0,0.0,64.2087,0.0501,0.2733,0.7171,0
50maize_train_healthy.JPG,104.609,129.2632,81.8252,44.4521,112.0016,129.6755,0.0,0.0,0.0704,66.9986,0.0897,0.4453,0.9921,0
51maize_train_healthy.JPG,113.7665,139.2274,90.4282,47.6371,112.2627,139.7233,0.0,0.0,0.0002,105.1427,0.0755,0.2886,0.9852,0
52maize_train_healthy.JPG,105.155,122.3981,105.295,64.5868,70.0669,122.6236,0.0,0.0004,0.0549,1409.5808,0.0078,0.0332,0.7474,0
53maize_train_healthy.JPG,99.1117,119.9278,107.9916,68.151,53.4537,120.0614,0.0,0.0,0.0,43.6813,0.0272,0.2058,0.9857,0
54maize_train_healthy.JPG,85.4887,101.4378,86.6679,58.9872,60.1298,101.705,0.0,0.0,0.1436,105.1784,0.11,0.3019,0.9837,0
55maize_train_healthy.JPG,95.1021,112.7637,94.7146,64.6027,66.8646,113.0543,0.0,0.0,0.0471,97.6154,0.0232,0.2334,0.9784,0
56maize_train_healthy.JPG,100.6743,161.3636,73.2403,54.4591,151.3648,161.4359,0.0,0.0198,0.0093,1322.0796,0.0078,0.0354,0.6733,0
57maize_train_healthy.JPG,81.7032,153.2604,49.7492,51.8118,171.2936,153.2604,0.0,0.0055,0.0,70.347,0.0268,0.2663,0.963,0
58maize_train_healthy.JPG,73.7216,129.2345,45.8071,46.2242,145.4604,129.2867,0.0,0.0046,0.1657,99.5842,0.1338,0.3248,0.9837,0
59maize_train_healthy.JPG,90.297,153.4547,61.3077,54.3499,156.6643,153.5501,0.0,0.0078,0.0029,95.7607,0.0192,0.2064,0.9693,0
60maize_train_healthy.JPG,111.7775,164.1978,85.9952,51.9426,131.6247,164.2561,0.0,0.0,0.0006,1464.2218,0.0098,0.0338,0.2646,0
61maize_train_healthy.JPG,102.7524,158.9237,69.8394,49.6148,142.8412,158.9237,0.0,0.0,0.0,76.7715,0.033,0.1633,0.6918,0
62maize_train_healthy.JPG,91.9012,140.9213,65.7262,48.1598,131.1929,140.9766,0.0,0.0,0.089,59.9443,0.0728,0.3589,0.9806,0
63maize_train_healthy.JPG,101.6701,154.5904,74.9303,51.8007,133.797,154.6833,0.0,0.0,0.0,103.1649,0.0268,0.1773,0.8457,0
64maize_train_healthy.JPG,126.4533,152.501,103.8457,52.05,98.2301,152.6338,0.0018,0.0083,0.0033,1438.6076,0.0083,0.0347,0.5941,0
65maize_train_healthy.JPG,132.4988,156.5624,128.4851,66.9195,63.2026,156.9462,0.0005,0.0086,0.0,43.6949,0.0246,0.3191,0.9861,0
66maize_train_healthy.JPG,99.0971,122.2689,82.3398,48.1119,87.0064,122.4652,0.0024,0.0117,0.1496,117.2325,0.1237,0.3148,0.9814,0
67maize_train_healthy.JPG,117.0146,143.4006,93.5782,52.192,98.8434,143.5961,0.0027,0.0175,0.0017,93.7568,0.0215,0.2192,0.961,0
68maize_train_healthy.JPG,109.2948,168.9629,74.2055,51.0244,152.6723,168.9915,0.0,0.0029,0.0012,1402.1359,0.0097,0.033,0.3257,0
69maize_train_healthy.JPG,100.7726,164.2643,60.3813,49.3222,162.0181,164.2643,0.0,0.0,0.0,56.6859,0.0313,0.2047,0.9156,0
70maize_train_healthy.JPG,95.1256,153.5518,58.4843,50.0262,158.9313,153.5847,0.0,0.0,0.0418,50.7889,0.0465,0.4035,0.9744,0
71maize_train_healthy.JPG,98.999,159.5261,62.2031,50.7894,157.1765,159.555,0.0,0.0001,0.0,102.4234,0.0247,0.1535,0.8743,0
72maize_train_healthy.JPG,130.6315,168.9363,79.291,43.0265,144.1155,169.0514,0.0003,0.0405,0.014,1368.9896,0.0086,0.0343,0.5916,0
73maize_train_healthy.JPG,119.5315,164.0436,53.7999,42.4261,172.0136,164.0549,0.0004,0.1383,0.0048,11.7796,0.0472,0.5863,0.9939,0
74maize_train_healthy.JPG,107.3404,142.999,58.3373,39.8308,141.0537,143.0909,0.0005,0.0335,0.1234,120.7439,0.0907,0.3456,0.9784,0
75maize_train_healthy.JPG,120.7345,160.1306,67.4893,42.9003,148.4483,160.2484,0.0006,0.034,0.0133,72.2375,0.027,0.2596,0.9673,0
76maize_train_healthy.JPG,93.4448,118.1083,96.5702,64.387,75.4144,118.1142,0.0,0.0,0.0328,1396.1682,0.0085,0.0333,0.5623,0
77maize_train_healthy.JPG,84.6868,111.7103,89.1322,65.4005,70.8575,111.7103,0.0,0.0,0.0,26.9537,0.0333,0.321,0.9803,0
78maize_train_healthy.JPG,73.4307,94.9769,76.5113,56.7295,64.2491,95.0025,0.0,0.0,0.1541,47.5543,0.1281,0.421,0.9889,0
79maize_train_healthy.JPG,83.0575,108.3602,86.1058,64.3895,72.205,108.3703,0.0,0.0,0.0064,36.592,0.029,0.3175,0.9812,0
80maize_train_healthy.JPG,163.1474,185.6177,124.4502,37.067,98.6469,185.7684,0.0004,0.0004,0.0002,1206.5787,0.0121,0.0508,0.7165,0
81maize_train_healthy.JPG,145.7997,171.3625,96.9298,39.5055,117.566,171.5714,0.0002,0.0001,0.0,48.3951,0.0528,0.3386,0.9798,0
82maize_train_healthy.JPG,142.8531,164.6397,105.191,35.2643,98.5702,164.8128,0.0,0.0002,0.0786,155.5471,0.1341,0.4186,0.9796,0
83maize_train_healthy.JPG,157.4657,180.3152,118.3296,38.1975,99.965,180.5635,0.0001,0.0002,0.0,77.1294,0.1421,0.3844,0.9827,0
84maize_train_healthy.JPG,94.1517,138.4398,103.0167,68.4756,101.2044,139.1107,0.0001,0.0,0.0207,1511.3141,0.0089,0.0339,0.4475,0
85maize_train_healthy.JPG,75.6696,128.1512,86.6674,67.5551,114.5232,128.245,0.0,0.0,0.0,70.4675,0.0302,0.2025,0.8998,0
86maize_train_healthy.JPG,70.0987,110.0623,78.0447,58.5308,93.8376,110.494,0.0,0.0,0.1738,116.9976,0.1346,0.3013,0.9737,0
87maize_train_healthy.JPG,83.6711,128.5146,92.4631,68.4107,100.0046,129.217,0.0,0.0,0.0247,137.0611,0.0223,0.169,0.9043,0
88maize_train_healthy.JPG,117.5103,147.1489,109.3302,58.4317,86.0458,147.1497,0.0,0.0015,0.0215,1402.889,0.0079,0.0344,0.6551,0
89maize_train_healthy.JPG,104.8837,135.6611,103.313,60.6311,75.3578,135.6611,0.0,0.0,0.0379,39.5155,0.0271,0.3071,0.9825,0
90maize_train_healthy.JPG,96.8522,122.6343,91.4983,53.3487,74.6034,122.6713,0.0,0.0,0.1546,67.1579,0.1189,0.4141,0.9891,0
91maize_train_healthy.JPG,107.1985,137.4054,98.0413,58.0349,88.0526,137.4059,0.0,0.0,0.0353,51.1198,0.0277,0.3558,0.9822,0
92maize_train_healthy.JPG,133.753,151.2728,115.834,47.1208,78.9737,151.4652,0.0,0.0,0.0022,1296.3673,0.0098,0.0427,0.7606,0
93maize_train_healthy.JPG,100.0522,121.6407,87.9046,49.4568,71.0082,121.6407,0.0,0.0,0.0,14.9581,0.0762,0.385,0.9014,0
94maize_train_healthy.JPG,114.9081,131.5403,97.8396,46.2212,77.495,131.9557,0.0,0.0,0.0739,135.1934,0.08,0.3736,0.9806,0
95maize_train_healthy.JPG,126.5489,144.1421,108.0754,48.7227,78.8726,144.6235,0.0,0.0,0.0,48.2625,0.0722,0.346,0.991,0
96maize_train_healthy.JPG,103.3404,123.8713,97.7835,59.931,74.4476,123.9631,0.0005,0.0001,0.0103,1399.7368,0.0094,0.0333,0.4691,0
97maize_train_healthy.JPG,87.7179,111.0848,93.4925,68.793,58.2552,111.1051,0.0,0.0,0.0,3.9037,0.0808,0.5534,0.9959,0
98maize_train_healthy.JPG,87.7258,107.4614,82.7084,58.3165,71.7721,107.5706,0.0,0.0,0.0552,83.8374,0.0498,0.3338,0.9627,0
99maize_train_healthy.JPG,93.0701,113.8258,87.1583,59.8297,71.7809,113.926,0.0,0.0,0.0,14.1355,0.0454,0.371,0.9891,0
AUG_002394c9.jpg,85.8738,156.4025,101.6168,68.794,116.2632,156.7294,0.0,0.0,0.0085,57.5533,0.0424,0.321,0.9365,0
AUG_004a0f99.jpg,161.6024,176.1202,145.208,41.4722,50.6013,176.3096,0.0,0.0,0.0,38.6766,0.1226,0.3976,0.9879,0
AUG_00baa6b3.jpg,95.2328,130.3212,76.2708,60.6656,102.9314,131.7442,0.0,0.0016,0.0685,44.5944,0.0608,0.4697,0.9809,0
AUG_01037a38.jpg,77.3091,94.1328,75.2342,49.8532,60.7551,94.3445,0.0,0.0,0.2306,72.6692,0.1323,0.3414,0.9864,0
AUG_018ac938.jpg,108.6625,124.8164,94.8747,63.8478,113.299,134.7787,0.0181,0.0027,0.0606,2444.4241,0.0071,0.0253,0.4543,0
AUG_020048db.jpg,139.2831,167.0866,130.1408,53.1261,55.6294,167.1738,0.0,0.0007,0.1512,128.7245,0.1341,0.3804,0.9809,0
AUG_0236c5dd.jpg,137.1871,201.9435,104.7881,49.0341,116.8791,201.9959,0.0,0.0017,0.0905,814.7168,0.072,0.1191,0.8585,0
AUG_031e9ae2.jpg,97.8054,143.3953,98.8894,65.3227,108.0882,145.7522,0.0004,0.0001,0.0237,1168.9082,0.0093,0.0368,0.5986,0
AUG_03316dd2.jpg,126.9368,162.173,61.6771,41.1005,157.7962,162.9853,0.0085,0.1596,0.0032,220.4517,0.0142,0.0821,0.8761,0
AUG_035348e9.jpg,188.8204,199.4501,186.6791,50.4099,20.1017,200.7757,0.0,0.0,0.0,95.0369,0.2153,0.5665,0.9861,0
AUG_036b316a.jpg,106.9343,154.1383,84.9285,53.3589,112.2619,154.3806,0.0,0.0138,0.1042,696.2944,0.0789,0.1245,0.8625,0
AUG_038031d3.jpg,152.3077,200.4674,166.2713,63.2346,56.7698,200.609,0.0,0.0,0.0,50.7923,0.1133,0.3759,0.9844,0
AUG_03c3c74c.jpg,134.1686,142.8186,38.187,34.6549,168.6449,144.9986,0.0003,0.4266,0.1293,124.0168,0.1107,0.274,0.9808,0
AUG_04827c99.jpg,130.1363,168.1519,78.8724,43.0085,136.3493,168.2632,0.0004,0.0357,0.0073,74.7887,0.0266,0.2545,0.9674,0
AUG_04a1ddf3.jpg,165.0808,180.9004,154.2063,44.4401,38.4476,182.7188,0.0,0.0,0.0,58.4606,0.1059,0.4186,0.9835,0
AUG_04ed8cf4.jpg,88.0041,112.7935,86.2043,65.6394,87.8276,116.1602,0.0035,0.0001,0.0941,241.7289,0.0151,0.0782,0.8997,0
AUG_04f13f5a.jpg,55.9598,92.5694,58.3379,58.6162,118.0003,92.6005,0.0,0.0,0.1158,691.4562,0.0715,0.1233,0.7486,0
AUG_05048827.jpg,114.0258,151.8301,124.7296,66.1878,63.5585,152.0538,0.0,0.0,0.0,58.6009,0.0766,0.3184,0.9632,0
AUG_057099ab.jpg,138.1527,167.1858,119.4645,58.7434,95.316,172.2395,0.0042,0.0051,0.0056,1702.636,0.0084,0.0308,0.5398,0
AUG_0590428c.jpg,116.6693,132.1764,116.4199,68.057,53.728,135.0869,0.0,0.0005,0.1293,645.3268,0.1091,0.1635,0.9206,0
AUG_05a9dfed.jpg,99.6343,122.7115,104.5756,53.9927,57.3367,122.9252,0.0,0.0,0.1149,186.5763,0.1131,0.3736,0.9778,0
AUG_05bb2fda.jpg,59.5293,105.2885,12.0589,42.5115,198.996,105.3901,0.0,0.0,0.2205,117.5756,0.1365,0.3091,0.9792,0
AUG_05bd4500.jpg,113.7123,157.7093,100.9134,61.8624,122.5068,161.6204,0.0016,0.008,0.0542,1691.5754,0.0072,0.0321,0.7437,0
AUG_05fe26f6.jpg,17.2812,45.7009,16.8316,52.6474,176.1645,46.0714,0.0,0.0,0.455,41.1688,0.1273,0.3634,0.9597,0
AUG_06595296.jpg,37.8875,88.1421,38.0429,62.864,191.0286,88.4608,0.0,0.0,0.1386,112.2589,0.0196,0.1949,0.958,0
AUG_070e300f.jpg,110.1401,156.6488,98.1609,49.9091,87.9372,156.7032,0.0,0.0,0.1545,58.1627,0.1369,0.377,0.9828,0
AUG_0720083d.jpg,92.528,117.9181,95.9142,61.0634,59.7025,117.9344,0.0,0.0,0.0751,35.3764,0.0758,0.3836,0.9886,0
AUG_0734776d.jpg,59.8344,118.4878,68.9451,62.8416,109.0101,119.6108,0.0,0.0,0.1807,45.6987,0.1197,0.4087,0.9889,0
AUG_0778da38.jpg,106.0268,152.9053,79.6281,56.0669,146.4778,156.485,0.0061,0.0247,0.0132,2240.3987,0.0075,0.0255,0.3709,0
AUG_08127af2.jpg,93.4198,110.8762,58.1263,45.4573,150.8762,116.5195,0.036,0.0056,0.0513,1685.5438,0.0088,0.0304,0.4085,0
AUG_08383824.jpg,170.138,189.1241,146.8556,48.0706,60.5439,189.2218,0.0,0.0001,0.0,77.1326,0.0213,0.1964,0.959,0
AUG_086e17a3.jpg,85.567,117.3134,79.2295,52.6008,78.5927,117.4927,0.0,0.0,0.1258,64.4761,0.1144,0.3645,0.9769,0
AUG_099492d8.jpg,117.8645,152.7397,86.7579,52.1664,130.1719,155.3001,0.0069,0.0082,0.0643,1355.2012,0.0086,0.0368,0.7175,0
AUG_09fd4a7d.jpg,76.8778,112.1916,88.6548,70.825,88.9216,112.3014,0.0,0.0,0.023,143.674,0.0194,0.1699,0.9356,0
AUG_0a7c2d6d.jpg,54.3977,78.7603,59.6351,61.488,96.1297,79.2668,0.0,0.0,0.2031,38.2435,0.122,0.4447,0.9889,0
AUG_0ad27979.jpg,154.747,192.6856,143.215,60.1513,81.4517,195.5256,0.001,0.0011,0.0014,1177.4484,0.0108,0.0385,0.6028,0
AUG_0b1389da.jpg,116.9429,144.5206,71.8818,50.6378,147.742,148.7532,0.0132,0.0607,0.1138,1580.2458,0.0084,0.0338,0.723,0
AUG_0b139f40.jpg,133.4219,179.6031,153.4984,74.1685,65.416,179.8517,0.0,0.0,0.0352,109.2164,0.0375,0.21,0.95,0
AUG_0b14fbb4.jpg,91.098,116.1537,79.6116,60.2591,98.029,119.9194,0.0103,0.0008,0.03,311.1032,0.014,0.0708,0.8252,0
AUG_0b3adc3d.jpg,60.9651,82.8245,48.712,57.6539,124.4121,85.5365,0.0047,0.0,0.1382,210.073,0.0149,0.0868,0.8791,0
AUG_0b9028be.jpg,124.3846,163.7653,80.7663,48.282,141.4404,165.9899,0.0071,0.0393,0.0204,1468.445,0.0093,0.0327,0.5022,0
AUG_0bce51bf.jpg,170.0779,167.4098,56.7721,34.6583,177.6498,177.7198,0.0158,0.5859,0.0853,910.8764,0.0119,0.0448,0.8072,0
AUG_0bfa986e.jpg,68.2144,118.1823,54.73,60.7632,163.2596,120.6828,0.0012,0.0014,0.1124,1418.2577,0.0087,0.034,0.5676,0
AUG_0c4abde9.jpg,72.5102,117.4517,52.0038,56.553,147.0239,119.2314,0.0021,0.001,0.0598,284.0922,0.0142,0.0714,0.837,0
AUG_0c5d2851.jpg,66.2967,142.6191,58.1729,54.8652,140.8769,142.8093,0.0,0.0,0.1356,628.2497,0.1106,0.1584,0.8851,0
AUG_0c734d07.jpg,119.4035,144.7125,109.9217,49.4773,60.4637,144.958,0.0,0.0,0.1163,50.0593,0.1028,0.386,0.99,0
AUG_0c7753cd.jpg,114.2563,138.849,84.257,41.9031,93.1046,138.8769,0.0,0.0002,0.1397,353.3802,0.121,0.1811,0.8913,0
AUG_0c966b6e.jpg,97.0081,126.0489,91.4112,66.2579,121.8132,132.8863,0.0067,0.0015,0.0784,2277.7694,0.0068,0.0259,0.5572,0
AUG_0d09b48f.jpg,103.9122,142.3476,83.6526,56.1683,136.0558,146.282,0.0099,0.0084,0.0439,2594.2799,0.0073,0.025,0.3768,0
AUG_0d1b033d.jpg,90.4428,112.9387,91.3949,57.763,66.7779,113.1501,0.0025,0.0002,0.0894,48.4871,0.0674,0.3528,0.9908,0
AUG_0d3d55f6.jpg,92.4251,160.0335,81.4389,60.5317,147.964,161.8542,0.0009,0.0009,0.0399,1539.2429,0.0088,0.0334,0.6104,0
AUG_0d4d5b97.jpg,35.3521,51.6244,30.4292,52.0316,141.0976,51.7587,0.0,0.0,0.4768,486.1294,0.0638,0.136,0.7683,0
AUG_0d566344.jpg,192.946,200.4855,154.9556,50.3733,71.7893,206.4543,0.01,0.0038,0.0004,963.528,0.011,0.0463,0.7322,0
AUG_0da8f2fd.jpg,111.732,123.7188,87.5393,43.0544,82.4575,124.703,0.002,0.0,0.1108,87.8572,0.1008,0.423,0.9856,0
AUG_0e0421d0.jpg,183.0216,196.6334,122.4308,33.4224,85.8281,198.0108,0.0001,0.0,0.0,114.8253,0.1324,0.3445,0.9842,0
AUG_0e736b7e.jpg,109.1503,153.1276,47.4319,40.9462,163.2684,153.1611,0.0,0.1063,0.1049,53.1732,0.0871,0.2767,0.9886,0
AUG_0e9a7ae0.jpg,139.9062,189.7316,122.4512,53.4504,85.8939,189.9475,0.0,0.0,0.0,62.8733,0.1177,0.4262,0.9878,0
AUG_0ea0ee6f.jpg,107.6072,125.1502,111.6025,61.4623,41.9161,125.6267,0.0,0.0,0.1392,74.2465,0.1307,0.5566,0.9916,0
AUG_0ebd3be6.jpg,97.8493,126.9628,95.7162,56.3976,73.2427,127.0748,0.0,0.0,0.103,52.1897,0.0491,0.3445,0.9863,0
AUG_0ec8982f.jpg,30.3003,41.1731,19.2923,45.9795,160.0377,41.5115,0.0,0.0,0.6865,37.0693,0.0571,0.4225,0.9575,0
AUG_0ed069b5.jpg,68.1409,152.3694,65.6232,54.5172,137.7528,152.424,0.0,0.0,0.1466,682.7584,0.1265,0.1713,0.8739,0
AUG_0ef6d9a6.jpg,72.9394,119.5158,89.2543,71.7,101.7975,120.111,0.0,0.0,0.055,98.1565,0.0283,0.2415,0.9451,0
AUG_0f45c2ab.jpg,130.5532,164.0616,128.8224,72.1114,94.1587,173.9337,0.0093,0.0005,0.0025,1863.8183,0.0079,0.0301,0.4767,0
AUG_0f63e7ad.jpg,111.8754,131.8136,76.5428,37.8219,100.3959,131.8526,0.0,0.0056,0.1517,66.5828,0.1289,0.3708,0.9897,0
AUG_0f6c1791.jpg,174.5594,195.399,170.3061,67.4458,53.6745,200.1576,0.0009,0.0003,0.0013,969.3198,0.01,0.0441,0.7262,0
AUG_0f703298.jpg,52.6044,69.5787,12.7905,46.7749,199.3104,70.2403,0.0052,0.0,0.2037,30.1929,0.0617,0.3598,0.9805,0
AUG_0f807bdd.jpg,155.879,176.5957,143.0504,61.0324,76.0131,183.2372,0.0041,0.0027,0.012,1379.1284,0.0087,0.0349,0.7246,0
AUG_0f8ba5a3.jpg,83.0232,119.4719,88.1698,70.6962,125.5069,124.9832,0.0016,0.0002,0.0955,1926.9121,0.0075,0.0298,0.5419,0
AUG_0fa4a894.jpg,187.1784,210.7803,164.7564,41.0372,53.7866,212.4704,0.0,0.0,0.0,124.8749,0.1151,0.3792,0.9769,0
AUG_0fc763f9.jpg,122.4274,126.8689,86.3023,36.7,84.9422,131.0485,0.0527,0.0168,0.1484,81.9266,0.1132,0.3596,0.9864,0
AUG_10370b9d.jpg,72.4687,102.2277,81.7198,75.7569,127.6694,110.1407,0.0019,0.0,0.0828,1927.8743,0.0082,0.0294,0.3395,0
AUG_104bb17b.jpg,107.3541,120.5526,105.3981,60.8507,42.5298,122.5024,0.0,0.0,0.1403,103.1925,0.0842,0.314,0.9823,0
AUG_10f9f371.jpg,128.429,166.3438,134.3646,72.7221,101.5317,174.22,0.0035,0.0031,0.0171,2324.4442,0.0074,0.0265,0.5483,0
AUG_1123a038.jpg,24.3066,25.8243,11.2288,36.1649,168.3253,27.6245,0.0,0.0,0.8376,22.3657,0.1492,0.4445,0.974,0
AUG_1130d20d.jpg,122.692,157.7419,78.1486,41.5706,113.7115,158.0619,0.0,0.0884,0.1374,90.6731,0.1179,0.2843,0.9862,0
AUG_1199bfef.jpg,172.8465,197.5658,152.8651,58.2585,64.8397,199.981,0.0001,0.0,0.0,160.385,0.0178,0.1051,0.9626,0
AUG_1202f2fe.jpg,145.307,169.1607,139.1791,52.5526,46.1139,169.258,0.0,0.0,0.0,59.3965,0.1101,0.3869,0.9879,0
AUG_12260e10.jpg,97.5753,136.8894,97.9805,59.9919,92.046,136.9545,0.0,0.0,0.0676,771.086,0.0353,0.0867,0.7831,0
AUG_1266df49.jpg,125.309,155.9256,141.6602,69.4116,50.5226,156.9663,0.0,0.0,0.0,33.8861,0.0952,0.4276,0.9903,0
AUG_1272ed88.jpg,131.747,153.223,118.1989,69.7448,100.3676,159.4868,0.0059,0.0028,0.1119,989.6009,0.0089,0.0437,0.8719,0
AUG_12890fab.jpg,171.9567,210.015,137.4135,52.6573,89.063,211.4392,0.0001,0.0001,0.0,111.5018,0.0266,0.1252,0.9686,0
AUG_12d34e44.jpg,168.2518,206.086,139.6721,53.4089,84.0813,207.4053,0.0,0.0003,0.0002,125.5049,0.0238,0.1213,0.9675,0
AUG_12fb4fe2.jpg,122.8538,135.2993,123.7062,80.0264,93.4383,148.6805,0.0058,0.0017,0.0713,2193.6412,0.0066,0.0283,0.65,0
AUG_1349a979.jpg,23.1744,36.1989,23.9233,50.6631,172.9843,36.3346,0.0,0.0,0.7835,13.0964,0.1386,0.6824,0.9956,0
AUG_134fe2c6.jpg,75.9234,122.3253,90.539,66.0754,91.111,123.1133,0.0,0.0,0.1392,68.4643,0.1036,0.3765,0.9841,0
AUG_138b3b26.jpg,150.8729,169.6247,148.3894,57.813,35.9828,170.2489,0.0,0.0,0.0,19.4918,0.0604,0.5835,0.9839,0
AUG_1391824a.jpg,114.98,132.5896,99.7913,60.9135,101.7237,139.9166,0.0176,0.0028,0.0142,1764.3624,0.008,0.0292,0.4683,0
AUG_14499270.jpg,135.5993,163.0734,128.3035,51.8024,69.6972,163.4095,0.0001,0.0001,0.0002,118.2963,0.1243,0.3017,0.9802,0
